0.28886E+07 0.87145E+04 0.00000E+01 112008 0 0 8669 0.30020E-02 0.00000E+01 0.28886E+07
1 2915100.0 77069.0 1.1823 11004000.0 2915100.0
2 2892300.0 38035.0 0.8317 10451000.0 2892300.0
3 2909100.0 24264.0 0.74601 5409800.0 2909100.0
4 2821700.0 74419.0 1.1795 10818000.0 2821700.0
5 2874900.0 38310.0 0.8428 8518800.0 2874900.0
6 2912200.0 23990.0 0.73681 5682800.0 2912200.0
7 2828800.0 75596.0 1.1951 11277000.0 2828800.0
8 2891600.0 38162.0 0.83471 14732000.0 2891600.0
9 2889900.0 24234.0 0.75006 5176100.0 2889900.0
10 2800900.0 75990.0 1.2133 11539000.0 2800900.0
11 2934000.0 38117.0 0.82165 7186900.0 2934000.0
12 2884100.0 24001.0 0.74433 5127200.0 2884100.0
13 2851800.0 76367.0 1.1976 11352000.0 2851800.0
14 2856200.0 38314.0 0.84842 7127500.0 2856200.0
15 2872500.0 24170.0 0.7526 5014300.0 2872500.0
16 2778200.0 74854.0 1.205 11390000.0 2778200.0
17 2959100.0 38885.0 0.8311 8163100.0 2959100.0
18 2885300.0 24170.0 0.74924 5482400.0 2885300.0
19 2736300.0 73723.0 1.2049 10905000.0 2736300.0
20 2886700.0 37925.0 0.8309 8000600.0 2886700.0
21 2905700.0 24070.0 0.74093 5556000.0 2905700.0
22 2729600.0 73763.0 1.2085 11247000.0 2729600.0
23 2869300.0 37937.0 0.8362 10671000.0 2869300.0
24 2888900.0 24120.0 0.74678 4974900.0 2888900.0
