0.63136E+03 0.35512E+00 0.00000E+01 6604026 0 0 812452 0.12867E+04 0.00000E+01 0.63136E+03
1 629.98 4.4944 1.2762 17014.0 629.98
2 630.68 3.1605 1.2677 14401.0 630.68
3 630.5 2.2345 1.2679 17316.0 630.5
4 632.74 4.5216 1.2783 6871.7 632.74
5 631.37 3.1743 1.2719 5997.6 631.37
6 632.02 2.2549 1.2764 12037.0 632.02
7 630.07 4.4868 1.2739 5648.7 630.07
8 627.03 3.1646 1.2768 28242.0 627.03
9 627.64 2.2354 1.2743 19992.0 627.64
10 631.67 4.5229 1.2808 5371.4 631.67
11 628.67 3.1684 1.275 9332.3 628.67
12 631.3 2.2519 1.2762 8748.6 631.3
13 628.73 4.4764 1.2736 5357.5 628.73
14 633.02 3.5794 1.4305 84036.0 633.02
15 633.59 2.2741 1.2841 22433.0 633.59
16 629.98 4.5472 1.2912 18037.0 629.98
17 632.63 3.1996 1.2795 10544.0 632.63
18 633.72 2.2547 1.2729 10688.0 633.72
19 632.82 4.576 1.2936 24959.0 632.82
20 634.07 3.1834 1.2701 10044.0 634.07
21 633.95 2.2711 1.2817 37713.0 633.95
22 635.03 4.514 1.2716 8398.2 635.03
23 635.54 3.2547 1.2955 43737.0 635.54
24 633.5 2.2556 1.2739 20021.0 633.5
25 629.18 4.5051 1.2809 25383.0 629.18
26 635.65 3.1837 1.2671 17472.0 635.65
27 631.55 2.2394 1.2686 11919.0 631.55
28 632.84 4.5768 1.2937 28039.0 632.84
29 631.74 3.1718 1.2702 12316.0 631.74
30 633.7 2.2494 1.27 18207.0 633.7
31 630.19 4.5491 1.2913 13779.0 630.19
32 630.08 3.184 1.2784 5880.7 630.08
33 629.59 2.2549 1.2814 15865.0 629.59
34 633.75 4.5314 1.2791 5460.5 633.75
35 630.79 3.1768 1.2741 6334.8 630.79
36 629.95 2.2508 1.2783 20981.0 629.95
37 632.17 4.5249 1.2804 9588.2 632.17
38 631.82 3.1838 1.2748 9466.6 631.82
39 627.63 2.2412 1.2776 6915.0 627.63
40 629.17 4.5439 1.2919 12536.0 629.17
41 630.26 3.1873 1.2794 9812.6 630.26
42 630.79 2.2589 1.2812 10070.0 630.79
43 631.09 4.579 1.2979 23168.0 631.09
44 624.8 3.1737 1.285 6197.3 624.8
45 632.02 2.2661 1.2828 11200.0 632.02
46 636.29 4.5258 1.2724 7678.9 636.29
47 634.89 3.214 1.2807 24541.0 634.89
48 633.86 2.2616 1.2765 17805.0 633.86
49 625.38 4.4611 1.2761 4658.7 625.38
50 633.64 3.1939 1.2752 16255.0 633.64
51 632.01 2.2589 1.2788 14288.0 632.01
52 628.86 4.5078 1.2823 4790.4 628.86
53 631.61 3.2181 1.289 27539.0 631.61
54 631.65 2.2637 1.2822 25326.0 631.65
55 631.82 4.5091 1.2767 5251.2 631.82
56 631.26 3.1741 1.272 12892.0 631.26
57 630.61 2.2505 1.2768 14996.0 630.61
58 633.05 4.5433 1.2838 6495.5 633.05
59 629.46 3.1824 1.279 14007.0 629.46
60 629.3 2.2439 1.2757 12550.0 629.3
61 623.64 4.4831 1.2859 6553.7 623.64
62 632.81 3.1934 1.2766 17758.0 632.81
63 631.55 2.2615 1.2811 27205.0 631.55
64 634.39 4.5538 1.2841 21204.0 634.39
65 632.17 3.2595 1.3044 45665.0 632.17
66 632.96 2.2584 1.2765 10573.0 632.96
67 625.52 4.4528 1.2734 10420.0 625.52
68 634.27 3.1585 1.2598 6101.2 634.27
69 632.57 2.2446 1.2695 22457.0 632.57
70 629.88 4.4845 1.2736 6231.9 629.88
71 628.69 3.1561 1.27 8691.0 628.69
72 630.43 2.2449 1.274 11038.0 630.43
73 630.94 4.6017 1.3047 32141.0 630.94
74 636.83 3.2326 1.2842 27586.0 636.83
75 629.49 2.239 1.2725 10411.0 629.49
76 627.74 4.4419 1.2658 8513.5 627.74
77 625.45 3.1505 1.2743 16991.0 625.45
78 632.36 2.2604 1.2788 22392.0 632.36
