0.12309E+03 0.12792E+00 0.00000E+01 1612026 0 0 185010 0.15030E+04 0.00000E+01 0.12309E+03
1 123.08 1.6005 1.1631 2074.6 123.08
2 121.27 1.0775 1.1239 2601.4 121.27
3 123.07 0.80209 1.1659 5213.5 123.07
4 125.81 1.6341 1.1618 3472.9 125.81
5 122.17 1.0528 1.09 1652.8 122.17
6 123.32 0.81785 1.1864 10865.0 123.32
7 119.51 1.5323 1.1468 1689.0 119.51
8 120.83 1.1257 1.1785 6879.3 120.83
9 122.83 0.78089 1.1372 3625.7 122.83
10 123.2 1.5623 1.1342 1472.1 123.2
11 123.88 1.1363 1.1602 4057.2 123.88
12 124.68 0.81497 1.1692 7482.6 124.68
13 122.23 1.5666 1.1464 1340.4 122.23
14 121.22 1.064 1.1102 2114.0 121.22
15 123.59 0.79593 1.1521 4045.2 123.59
16 123.28 1.5875 1.1518 1861.3 123.28
17 123.03 1.1426 1.1747 4406.8 123.03
18 122.59 0.75464 1.1012 3309.0 122.59
19 122.16 1.5399 1.1275 1461.1 122.16
20 122.2 1.0825 1.1206 2942.7 122.2
21 123.57 0.7958 1.152 5602.4 123.57
22 121.88 1.5376 1.1284 1236.3 121.88
23 123.43 1.065 1.0915 1805.4 123.43
24 122.49 0.77584 1.133 5015.8 122.49
25 124.33 1.6291 1.172 2861.3 124.33
26 123.04 1.1216 1.153 4792.7 123.04
27 123.14 0.75369 1.0949 2506.1 123.14
28 124.77 1.6223 1.163 1952.9 124.77
29 122.78 1.1075 1.141 3217.8 122.78
30 123.01 0.79034 1.1493 4642.4 123.01
31 123.42 1.6561 1.2002 3169.8 123.42
32 122.88 1.1025 1.1349 3133.5 122.88
33 123.25 0.76247 1.1066 2982.8 123.25
34 122.28 1.5862 1.1603 2296.2 122.28
35 121.78 1.19 1.236 7696.1 121.78
36 122.74 0.74076 1.0796 3414.1 122.74
37 124.73 1.5868 1.1379 1974.4 124.73
38 122.74 1.0655 1.098 2703.2 122.74
39 123.26 0.7823 1.1354 6468.6 123.26
40 122.15 1.6279 1.192 1837.6 122.15
41 123.82 1.0991 1.1228 2836.3 123.82
42 123.94 0.77309 1.1158 4292.5 123.94
43 126.02 1.7576 1.2475 3431.7 126.02
44 121.86 1.0414 1.081 1904.1 121.86
45 123.47 0.78953 1.1439 6773.9 123.47
46 123.52 1.5999 1.1585 2402.7 123.52
47 124.61 1.138 1.1551 3760.6 124.61
48 122.92 0.77242 1.1241 3178.1 122.92
49 122.24 1.5793 1.1555 2684.2 122.24
50 123.13 1.1098 1.1401 3389.3 123.13
51 123.13 0.77128 1.1206 5653.0 123.13
52 122.64 1.6158 1.1784 2348.6 122.64
53 124.67 1.7499 1.7754 22102.0 124.67
54 123.27 0.77658 1.1269 4586.0 123.27
55 122.36 1.9294 1.4104 8342.4 122.36
56 123.09 1.0841 1.114 1754.8 123.09
57 123.24 0.76699 1.1133 4140.7 123.24
58 124.47 1.618 1.1627 2590.0 124.47
59 123.52 1.0761 1.1019 2515.7 123.52
60 123.27 0.85345 1.2385 9133.6 123.27
61 122.1 1.6434 1.2038 2900.0 122.1
62 122.24 1.053 1.0896 1623.3 122.24
63 122.58 0.7732 1.1284 5859.8 122.58
64 124.47 1.6611 1.1936 4068.9 124.47
65 124.1 1.1004 1.1215 2370.0 124.1
66 122.06 0.76381 1.1194 4481.2 122.06
67 123.18 1.5858 1.1515 2171.8 123.18
68 124.88 1.08 1.094 2835.0 124.88
69 123.12 0.75496 1.0969 5195.1 123.12
70 124.58 1.6424 1.1791 3456.5 124.58
71 124.04 1.1317 1.1541 3933.2 124.04
72 123.17 0.79429 1.1536 5946.1 123.17
73 122.16 1.6175 1.1843 2382.9 122.16
74 123.03 1.1144 1.1458 3242.4 123.03
75 122.89 0.76112 1.1079 3668.5 122.89
76 123.99 1.5862 1.1442 2273.3 123.99
77 124.61 1.1844 1.2022 5620.3 124.61
78 122.11 0.75374 1.1042 6084.6 122.11
