0.16894E-02 0.30719E-05 0.00000E+01 180006 0 0 10237 0.60620E+07 0.00000E+01 0.16894E-02
1 0.0017219 2.8489e-05 1.0464 0.012366 0.0017219
2 0.0016996 1.4377e-05 0.75659 0.0060692 0.0016996
3 0.0016776 7.9299e-06 0.59791 0.0068005 0.0016776
4 0.001702 2.8003e-05 1.0406 0.016127 0.001702
5 0.0016792 1.3963e-05 0.74374 0.01018 0.0016792
6 0.0016997 7.8532e-06 0.58444 0.018533 0.0016997
7 0.0016968 2.7764e-05 1.0349 0.0091307 0.0016968
8 0.0017016 1.4349e-05 0.75422 0.0081935 0.0017016
9 0.0016968 7.9414e-06 0.59201 0.0065047 0.0016968
10 0.0016598 2.779e-05 1.0589 0.0084659 0.0016598
11 0.0016902 1.4251e-05 0.75416 0.01049 0.0016902
12 0.001683 7.8991e-06 0.59369 0.0097034 0.001683
13 0.0016827 2.7085e-05 1.018 0.0075654 0.0016827
14 0.001688 1.4113e-05 0.74778 0.0079565 0.001688
15 0.0016865 7.8128e-06 0.58597 0.0077877 0.0016865
16 0.0016719 2.7461e-05 1.0388 0.008023 0.0016719
17 0.0017115 1.4164e-05 0.74023 0.0059193 0.0017115
18 0.0016824 7.8489e-06 0.59011 0.0070403 0.0016824
